127.0.0.1 - - [27/Jan/2017:16:41:04 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/Luma-Icons.ttf HTTP/1.1" 200 6999 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:04 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/fonts/Luma-Icons.svg HTTP/1.1" 200 21968 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:04 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/Magento_Braintree/images/paypal-small.png HTTP/1.1" 200 1614 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
127.0.0.1 - - [27/Jan/2017:16:41:04 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/Magento_ProductVideo/img/gallery-sprite.png HTTP/1.1" 200 5131 "http://127.0.0.1:32768/pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css" "Wget/1.16 (linux-gnu)"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET / HTTP/1.1" 200 8831 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/mage/calendar.css HTTP/1.1" 200 1697 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/media/styles.css HTTP/1.1" 200 4094 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/static/version1485535241/_requirejs/frontend/Magento/luma/en_US/requirejs-config.js HTTP/1.1" 200 2881 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-l.css HTTP/1.1" 200 11978 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/mage/requirejs/mixins.js HTTP/1.1" 200 2485 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/requirejs/require.js HTTP/1.1" 200 20680 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/css/styles-m.css HTTP/1.1" 200 42651 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
172.19.0.1 - - [27/Jan/2017:16:42:56 +0000] "GET /pub/static/version1485535241/frontend/Magento/luma/en_US/images/logo.svg HTTP/1.1" 200 4091 "http://127.0.0.1:32768/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"
